doc_id,source_row_index,artist,title,year,word_count,obscenity,violence,sexism,stigmatization,raw_response,attempts
68968,68967,Ateyaba,Alpha Female,,78,8.0,0.0,6.0,2.0,Obscenity: 8 Violence: 0 Sexism: 6 Stigmatization: 2,1
68969,68968,Miaooss!!,CONSEIL 4,2021.0,497,8.0,4.0,4.0,2.0,"Obscenity: 8
Violence: 4
Sexism: 4
Stigmatization: 2",1
68970,68969,L’Allemand,J’suis dans la zone,2018.0,598,7.0,6.0,2.0,3.0,"Obscenity: 7
Violence: 6
Sexism: 2
Stigmatization: 3",1
68971,68970,Les Sages Poètes de la Rue,Le Bon Vieux Temps,1995.0,663,8.0,8.0,6.0,8.0,"Obscenity: 8
Violence: 8
Sexism: 6
Stigmatization: 8",1
68972,68971,Zikxo,Booska’Intemporel,2022.0,370,7.0,4.0,2.0,2.0,"Obscenity: 7
Violence: 4
Sexism: 2
Stigmatization: 2",1
68973,68972,Les Sages Poètes de la Rue,Les Filles Sont Belles,,613,8.0,7.0,7.0,2.0,"Obscenity: 8
Violence: 7
Sexism: 7
Stigmatization: 2",1
68974,68973,L’Allemand,Ce qu’on veut,2018.0,514,9.0,3.0,5.0,7.0,"Obscenity: 9
Violence: 3
Sexism: 5
Stigmatization: 7",1
68975,68974,L’Allemand,Rien à foutre,2018.0,521,8.0,2.0,4.0,6.0,"Obscenity: 8
Violence: 2
Sexism: 4
Stigmatization: 6",1
68976,68975,Les Sages Poètes de la Rue,Ne Cours Pas,1995.0,521,8.0,6.0,2.0,0.0,"Obscenity: 8
Violence: 6
Sexism: 2
Stigmatization: 0",1
68977,68976,Axelence,Les mots,2022.0,470,8.0,4.0,4.0,4.0,"Obscenity: 8
Violence: 4
Sexism: 4
Stigmatization: 4",1
68978,68977,DIL (FRA),Alizé,2022.0,447,6.0,8.0,0.0,0.0,"Obscenity: 6
Violence: 8
Sexism: 0
Stigmatization: 0",1
68979,68978,Nyluu,​uu Symphonie,2022.0,277,4.0,4.0,,,"Obscenity: 4 (Fille de pute, j'te le jure dans les yeux)
Violence: 4 (Tu m'as planté quand j't'ai offert ma lame, Tu m'as fait payer tes larmes",1
68980,68979,Nyluu,Où sont les anges ?,2022.0,531,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
68981,68980,Nyluu,Interlune,2022.0,230,6.0,2.0,2.0,0.0,"Obscenity: 6
Violence: 2
Sexism: 2
Stigmatization: 0",1
68982,68981,Nyluu,Elevation,2022.0,601,4.0,3.0,0.0,0.0,"Obscenity: 4
Violence: 3
Sexism: 0
Stigmatization: 0",1
68983,68982,Zoxea,Oui je l’aimais,2012.0,650,8.0,7.0,3.0,0.0,"Obscenity: 8
Violence: 7
Sexism: 3
Stigmatization: 0",1
68984,68983,Zoxea,Tout dans la Tête,,429,8.0,7.0,2.0,4.0,"Obscenity: 8
Violence: 7
Sexism: 2
Stigmatization: 4",1
68985,68984,Anton Serra,Pélociraptor,,431,7.0,5.0,0.0,2.0,"Obscenity: 7
Violence: 5
Sexism: 0
Stigmatization: 2",1
68986,68985,Anton Serra,Ça va être dur,,371,8.0,4.0,0.0,0.0,"Obscenity: 8
Violence: 4
Sexism: 0
Stigmatization: 0",1
68987,68986,Perrion & Myth Syzer,French Toast,2012.0,136,8.0,4.0,9.0,2.0,"Obscenity: 8
Violence: 4
Sexism: 9
Stigmatization: 2",1
68988,68987,Dmh (BEL),Quartiers Nord 17 / Signature,2022.0,407,8.0,6.0,0.0,7.0,"Obscenity: 8
Violence: 6
Sexism: 0
Stigmatization: 7",1
68989,68988,​april21,Bad Day Sous L’averse,2022.0,480,7.0,3.0,2.0,2.0,"Obscenity: 7
Violence: 3
Sexism: 2
Stigmatization: 2",1
68990,68989,​april21,Money & Power,2022.0,336,9.0,4.0,7.0,2.0,"Obscenity: 9
Violence: 4
Sexism: 7
Stigmatization: 2",1
68991,68990,Princesse,Le blues du fauteuil,2022.0,215,2.0,0.0,0.0,0.0,"Obscenity: 2 (j'bad, j'veux plus qu'l'amour me donne des ailes)
Violence: 0
Sexism: 0
Stigmatization: 0",1
68992,68991,TESSÆ (FRA),​imposteur,2022.0,264,0.0,0.0,0.0,0.0,Obscenity: 0 Violence: 0 Sexism: 0 Stigmatization: 0,1
68993,68992,Loto (FRA),Digits,2022.0,533,9.0,6.0,7.0,5.0,"Obscenity: 9
Violence: 6
Sexism: 7
Stigmatization: 5",1
68994,68993,Loto (FRA),Sayless (rep Drakeo),2022.0,269,8.0,5.0,0.0,2.0,"Obscenity: 8
Violence: 5
Sexism: 0
Stigmatization: 2",1
68995,68994,Loto (FRA),Shopping,2022.0,327,8.0,2.0,7.0,3.0,Obscenity: 8 Violence: 2 Sexism: 7 Stigmatization: 3,1
68996,68995,Loto (FRA),H&R 1.5,2022.0,426,10.0,4.0,10.0,10.0,"Obscenity: 10
Violence: 4
Sexism: 10
Stigmatization: 10",1
68997,68996,Loto (FRA),Type uhh price,2022.0,303,6.0,2.0,6.0,2.0,"Obscenity: 6
Violence: 2
Sexism: 6
Stigmatization: 2",1
68998,68997,Loto (FRA),Soolja,2022.0,317,10.0,6.0,8.0,10.0,"Obscenity: 10
Violence: 6
Sexism: 8
Stigmatization: 10",1
68999,68998,Loto (FRA),2 sons,2022.0,366,8.0,6.0,8.0,8.0,"Obscenity: 8
Violence: 6
Sexism: 8
Stigmatization: 8",1
69000,68999,Loto (FRA),How u sound,2022.0,221,8.0,2.0,6.0,4.0,Obscenity: 8 Violence: 2 Sexism: 6 Stigmatization: 4,1
69001,69000,Tiakola,M3lo,2022.0,297,7.0,6.0,0.0,0.0,"Obscenity: 7
Violence: 6
Sexism: 0
Stigmatization: 0",1
69002,69001,Lacraps,Comme ça,2022.0,494,8.0,7.0,0.0,0.0,"Obscenity: 8
Violence: 7
Sexism: 0
Stigmatization: 0",1
69003,69002,Davodka,Requiem for a Drill,2022.0,494,7.0,5.0,3.0,4.0,"Obscenity: 7
Violence: 5
Sexism: 3
Stigmatization: 4",1
69004,69003,Hash24,Freestyle Hors Série #16,2020.0,283,8.0,6.0,0.0,6.0,"Obscenity: 8
Violence: 6
Sexism: 0
Stigmatization: 6",1
69005,69004,Stony Stone,Step #5 - Étoiles,2022.0,468,8.0,4.0,4.0,4.0,"Obscenity: 8
Violence: 4
Sexism: 4
Stigmatization: 4",1
69006,69005,Hash24,Freestyle Hors Série #4,2020.0,366,10.0,0.0,0.0,0.0,"Obscenity: 10
Violence: 0
Sexism: 0
Stigmatization: 0",1
69007,69006,Emkal,"J’la connais, Pt. 1",2022.0,482,8.0,2.0,0.0,0.0,"Obscenity: 8
Violence: 2
Sexism: 0
Stigmatization: 0",1
69008,69007,Princesse,Rendez-vous,2022.0,422,7.0,0.0,2.0,2.0,"Obscenity: 7
Violence: 0
Sexism: 2
Stigmatization: 2",1
69009,69008,Princesse,Je t’aime à la mort,2022.0,489,8.0,2.0,3.0,2.0,"Obscenity: 8
Violence: 2
Sexism: 3
Stigmatization: 2",1
69010,69009,Princesse,Normal,2022.0,555,10.0,8.0,0.0,0.0,"Obscenity: 10
Violence: 8
Sexism: 0
Stigmatization: 0",1
69011,69010,Princesse,Explication,2022.0,319,0.0,0.0,2.0,3.0,"Obscenity: 0
Violence: 0
Sexism: 2
Stigmatization: 3",1
69012,69011,Angsty Camboyz Revenge,Diana,2022.0,407,0.0,6.0,0.0,0.0,"Obscenity: 0
Violence: 6
Sexism: 0
Stigmatization: 0",1
69013,69012,Earvin,Pur,2021.0,510,8.0,7.0,0.0,4.0,"Obscenity: 8
Violence: 7
Sexism: 0
Stigmatization: 4",1
69014,69013,KANIS,Vers où,2022.0,528,0.0,0.0,2.0,2.0,"Obscenity: 0
Violence: 0
Sexism: 2
Stigmatization: 2",1
69015,69014,Diddi Trix,La guerre*,,124,8.0,7.0,0.0,0.0,"Obscenity: 8
Violence: 7
Sexism: 0
Stigmatization: 0",1
69016,69015,Sokuu,Reste avec moi,2022.0,317,8.0,4.0,0.0,0.0,Obscenity: 8 Violence: 4 Sexism: 0 Stigmatization: 0,1
69017,69016,Angsty Camboyz Revenge,Décombres,2021.0,451,10.0,6.0,4.0,0.0,"Obscenity: 10
Violence: 6
Sexism: 4
Stigmatization: 0",1
69018,69017,Lonepsi,Mon désert,2022.0,306,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
69019,69018,SRF Virus,Cypher22 - GRËJ,2022.0,491,4.0,6.0,2.0,3.0,"Obscenity: 4
Violence: 6
Sexism: 2
Stigmatization: 3",1
69020,69019,La Cour,DEMON,2022.0,469,0.0,2.0,0.0,0.0,"Obscenity: 0
Violence: 2
Sexism: 0
Stigmatization: 0",1
69021,69020,JRK 19,M.A.V,2022.0,582,8.0,8.0,0.0,2.0,"Obscenity: 8
Violence: 8
Sexism: 0
Stigmatization: 2",1
69022,69021,Robin (FRA),Je n’irai pas,2022.0,316,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
69023,69022,Loud,Uber Eats Freestyle,2022.0,471,7.0,2.0,6.0,4.0,"Obscenity: 7
Violence: 2
Sexism: 6
Stigmatization: 4",1
69024,69023,Negrito,Tiki Taka,2022.0,782,4.0,2.0,2.0,2.0,"Obscenity: 4
Violence: 2
Sexism: 2
Stigmatization: 2",1
69025,69024,Barbes Clan,Freestyle Générations,,854,9.0,8.0,0.0,6.0,"Obscenity: 9
Violence: 8
Sexism: 0
Stigmatization: 6",1
69026,69025,Lyre (FRA),ENFANT,2022.0,319,8.0,6.0,4.0,6.0,"Obscenity: 8
Violence: 6
Sexism: 4
Stigmatization: 6",1
69027,69026,Lyre (FRA),MAUVAISE LIAISON,2022.0,343,8.0,7.0,7.0,5.0,"Obscenity: 8
Violence: 7
Sexism: 7
Stigmatization: 5",1
69028,69027,Lyre (FRA),SHOOT,2022.0,409,6.0,4.0,6.0,2.0,"Obscenity: 6
Violence: 4
Sexism: 6
Stigmatization: 2",1
69029,69028,Lyre (FRA),INCOGNITO,2022.0,425,8.0,7.0,3.0,2.0,"Obscenity: 8
Violence: 7
Sexism: 3
Stigmatization: 2",1
69030,69029,Lyre (FRA),MEILLEUR,2022.0,343,8.0,2.0,0.0,0.0,"Obscenity: 8
Violence: 2
Sexism: 0
Stigmatization: 0",1
69031,69030,Brass,7 septembre,2022.0,296,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
69032,69031,Drismer & PCN,Frère Jacques,2022.0,161,8.0,7.0,7.0,6.0,"Obscenity: 8
Violence: 7
Sexism: 7
Stigmatization: 6",1
69033,69032,Heskis,Temps Mort,2022.0,486,8.0,6.0,0.0,0.0,"Obscenity: 8
Violence: 6
Sexism: 0
Stigmatization: 0",1
69035,69034,Saamou Skuu,Anodin,2022.0,708,8.0,8.0,0.0,0.0,"Obscenity: 8
Violence: 8
Sexism: 0
Stigmatization: 0",1
69036,69035,Fababy,Avec le seum,,1743,10.0,10.0,0.0,10.0,"Obscenity: 10
Violence: 10
Sexism: 0
Stigmatization: 10",1
69037,69036,Big B (FRA),Kill Bill,2021.0,307,9.0,6.0,2.0,3.0,"Obscenity: 9
Violence: 6
Sexism: 2
Stigmatization: 3",1
69038,69037,Nessbeal,Le Loup dans la bergerie,2008.0,461,8.0,9.0,6.0,8.0,"Obscenity: 8
Violence: 9
Sexism: 6
Stigmatization: 8",1
69039,69038,Tiakola,Si j’savais,2022.0,694,2.0,0.0,0.0,0.0,"Obscenity: 2 (mots vulgaires: ""bendo"", ""keufs"")
Violence: 0
Sexism: 0
Stigmatization: 0",1
69040,69039,Niro,Où sont tes potos,2012.0,709,9.0,3.0,0.0,3.0,"Obscenity: 9
Violence: 3
Sexism: 0
Stigmatization: 3",1
69041,69040,Soprano,Superman n’existe pas,2022.0,452,4.0,2.0,0.0,4.0,"Obscenity: 4
Violence: 2
Sexism: 0
Stigmatization: 4",1
69042,69041,KIDZ BOP Kids,Ma p’tite étoile,2022.0,390,0.0,2.0,0.0,0.0,"Obscenity: 0
Violence: 2
Sexism: 0
Stigmatization: 0",1
69043,69042,Capou,Mec d’en bas,2022.0,461,8.0,6.0,2.0,2.0,"Obscenity: 8
Violence: 6
Sexism: 2
Stigmatization: 2",1
69044,69043,Dara (FRA),Cup,2022.0,30,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
69045,69044,Dandyguel,Crois-tu,2012.0,575,8.0,4.0,4.0,8.0,"Obscenity: 8
Violence: 4
Sexism: 4
Stigmatization: 8",1
69046,69045,Niro,Vie de gangsta,2012.0,877,9.0,8.0,0.0,8.0,"Obscenity: 9
Violence: 8
Sexism: 0
Stigmatization: 8",1
69047,69046,Lacrim,Outro (Faites entrer Lacrim),2012.0,416,10.0,9.0,8.0,7.0,"Obscenity: 10
Violence: 9
Sexism: 8
Stigmatization: 7",1
69048,69047,SRF Virus,Cypher22 - Empty7,2022.0,569,9.0,6.0,0.0,3.0,"Obscenity: 9
Violence: 6
Sexism: 0
Stigmatization: 3",1
69049,69048,Nonst0pp,​Orange,2021.0,425,7.0,0.0,0.0,0.0,"Obscenity: 7
Violence: 0
Sexism: 0
Stigmatization: 0",1
69050,69049,Haroun,Sur scène,,619,8.0,4.0,6.0,4.0,"Obscenity: 8
Violence: 4
Sexism: 6
Stigmatization: 4",1
69051,69050,Haroun,Sur les routes de l’oseille,,693,10.0,0.0,0.0,3.0,"Obscenity: 10
Violence: 0
Sexism: 0
Stigmatization: 3",1
69052,69051,BU$HI,Conlan St,2024.0,392,8.0,0.0,0.0,2.0,"Obscenity: 8
Violence: 0
Sexism: 0
Stigmatization: 2",1
69053,69052,Coelho,Mes névroses,2022.0,525,7.0,2.0,2.0,2.0,"Obscenity: 7
Violence: 2
Sexism: 2
Stigmatization: 2",1
69054,69053,Coelho,Le temps d’un verre,2022.0,381,8.0,2.0,0.0,0.0,"Obscenity: 8
Violence: 2
Sexism: 0
Stigmatization: 0",1
69055,69054,Coelho,Maudit,2022.0,438,8.0,2.0,3.0,4.0,"Obscenity: 8
Violence: 2
Sexism: 3
Stigmatization: 4",1
69056,69055,Coelho,Anonymat,2022.0,503,9.0,4.0,7.0,8.0,"Obscenity: 9
Violence: 4
Sexism: 7
Stigmatization: 8",1
69057,69056,Coelho,Yomb,2022.0,392,10.0,0.0,0.0,0.0,"Obscenity: 10
Violence: 0
Sexism: 0
Stigmatization: 0",1
69058,69057,Coelho,Un jour de moins,2022.0,534,6.0,3.0,0.0,2.0,"Obscenity: 6
Violence: 3
Sexism: 0
Stigmatization: 2",1
69059,69058,Coelho,À ma place,2022.0,547,8.0,2.0,0.0,0.0,"Obscenity: 8
Violence: 2
Sexism: 0
Stigmatization: 0",1
69060,69059,Neefa,Noneefication,2022.0,187,2.0,0.0,0.0,0.0,"Obscenity: 2
Violence: 0
Sexism: 0
Stigmatization: 0",1
69061,69060,Coelho,Pour cette vie,2022.0,376,4.0,0.0,0.0,0.0,"Obscenity: 4
Violence: 0
Sexism: 0
Stigmatization: 0",1
69062,69061,Coelho,Petit frère,2022.0,303,2.0,0.0,0.0,0.0,"Obscenity: 2 (f'nêtre)
Violence: 0
Sexism: 0
Stigmatization: 0",1
69063,69062,Coelho,Vision,2022.0,396,7.0,2.0,0.0,1.0,"Obscenity: 7
Violence: 2
Sexism: 0
Stigmatization: 1",1
69064,69063,Coelho,Lessgo,2022.0,516,7.0,4.0,2.0,2.0,"Obscenity: 7
Violence: 4
Sexism: 2
Stigmatization: 2",1
69065,69064,Rozzy,Jacquemüs,2022.0,303,10.0,6.0,8.0,4.0,"Obscenity: 10
Violence: 6
Sexism: 8
Stigmatization: 4",1
69066,69065,Sultan,"Oh la, Oh laaa",,357,8.0,4.0,2.0,2.0,"Obscenity: 8
Violence: 4
Sexism: 2
Stigmatization: 2",1
69067,69066,Sultan,Valeurs,,202,8.0,0.0,0.0,0.0,"Obscenity: 8
Violence: 0
Sexism: 0
Stigmatization: 0",1
69068,69067,Sultan,Tah,,538,10.0,10.0,10.0,10.0,"Obscenity: 10
Violence: 10
Sexism: 10
Stigmatization: 10",1
69069,69068,Davy One,Bourbier,2022.0,557,0.0,0.0,0.0,0.0,Obscenity: 0 Violence: 0 Sexism: 0 Stigmatization: 0,1
69070,69069,Furlax,Rodeo Groove,2022.0,365,4.0,2.0,0.0,2.0,"Obscenity: 4
Violence: 2
Sexism: 0
Stigmatization: 2",1
69071,69070,Passi,Les flammes du mal,1997.0,554,8.0,9.0,0.0,6.0,"Obscenity: 8
Violence: 9
Sexism: 0
Stigmatization: 6",1
69072,69071,Ydane,MA SATANA ▬▬|═══════ﺤ,2022.0,192,9.0,8.0,0.0,0.0,Obscenity: 9 Violence: 8 Sexism: 0 Stigmatization: 0,1
69073,69072,​​ozkar,Doré,2022.0,292,8.0,2.0,0.0,0.0,"Obscenity: 8
Violence: 2
Sexism: 0
Stigmatization: 0",1
69074,69073,Beceith,Reddington,2021.0,646,8.0,8.0,2.0,2.0,"Obscenity: 8
Violence: 8
Sexism: 2
Stigmatization: 2",1
69075,69074,Lucio Bukowski,Matériel boréal,2022.0,442,8.0,2.0,0.0,2.0,"Obscenity: 8
Violence: 2
Sexism: 0
Stigmatization: 2",1
69076,69075,Jeune Ras,CRACK,2022.0,371,10.0,0.0,0.0,0.0,"Obscenity: 10
Violence: 0
Sexism: 0
Stigmatization: 0",1
69077,69076,YUNG POOR ALO,Des soucis,2022.0,416,8.0,0.0,0.0,1.0,"Obscenity: 8
Violence: 0
Sexism: 0
Stigmatization: 1",1
69078,69077,YUNG POOR ALO,Mélodie,2022.0,256,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
69079,69078,YUNG POOR ALO,Sales affaires,2022.0,474,8.0,2.0,0.0,2.0,"Obscenity: 8
Violence: 2
Sexism: 0
Stigmatization: 2",1
69080,69079,YUNG POOR ALO,Doudoune,2022.0,373,8.0,2.0,0.0,0.0,"Obscenity: 8
Violence: 2
Sexism: 0
Stigmatization: 0",1
69081,69080,YUNG POOR ALO,Moment,2022.0,224,8.0,0.0,0.0,2.0,"Obscenity: 8
Violence: 0
Sexism: 0
Stigmatization: 2",1
69082,69081,Boyz II Men,Can’t Let Her Go - Original Mix,1998.0,584,7.0,3.0,6.0,0.0,"Obscenity: 7
Violence: 3
Sexism: 6
Stigmatization: 0",1
69083,69082,OrelSan,Bada Bing,,454,8.0,7.0,5.0,3.0,"Obscenity: 8
Violence: 7
Sexism: 5
Stigmatization: 3",1
69084,69083,Kai du M,Offre & Demande,2021.0,336,9.0,8.0,2.0,3.0,"Obscenity: 9
Violence: 8
Sexism: 2
Stigmatization: 3",1
69085,69084,Keroué,Vésuve,2022.0,490,7.0,6.0,0.0,3.0,"Obscenity: 7
Violence: 6
Sexism: 0
Stigmatization: 3",1
69086,69085,Stjepan,SSD,2022.0,396,8.0,8.0,0.0,0.0,"Obscenity: 8
Violence: 8
Sexism: 0
Stigmatization: 0",1
69087,69086,Lacrim,S’il vous plait,2012.0,747,4.0,2.0,0.0,0.0,"Obscenity: 4
Violence: 2
Sexism: 0
Stigmatization: 0",1
69088,69087,BU$HI,Prince,2024.0,345,9.0,8.0,4.0,3.0,Obscenity: 9 Violence: 8 Sexism: 4 Stigmatization: 3,1
69089,69088,Gros Mo,Paradis artificiel,2022.0,421,0.0,0.0,0.0,0.0,Obscenity: 0 Violence: 0 Sexism: 0 Stigmatization: 0,1
69090,69089,Ménélik,Ma té-ci va ké-cra,1997.0,533,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
69091,69090,Gros Mo,Sabre Violet,2022.0,374,8.0,7.0,0.0,2.0,"Obscenity: 8
Violence: 7
Sexism: 0
Stigmatization: 2",1
69092,69091,Gros Mo,Mama,2022.0,375,8.0,6.0,0.0,4.0,"Obscenity: 8
Violence: 6
Sexism: 0
Stigmatization: 4",1
69093,69092,Gros Mo,C4,2022.0,386,8.0,4.0,0.0,2.0,"Obscenity: 8
Violence: 4
Sexism: 0
Stigmatization: 2",1
69094,69093,Gros Mo,07 06,2022.0,445,0.0,0.0,0.0,2.0,Obscenity: 0 Violence: 0 Sexism: 0 Stigmatization: 2,1
69095,69094,Gros Mo,J’me Noie,2022.0,269,8.0,6.0,2.0,4.0,Obscenity: 8 Violence: 6 Sexism: 2 Stigmatization: 4,1
69096,69095,Gros Mo,Mad Max,2022.0,430,4.0,6.0,0.0,0.0,"Obscenity: 4
Violence: 6
Sexism: 0
Stigmatization: 0",1
69097,69096,Gros Mo,Mode Avion,2022.0,261,8.0,0.0,0.0,0.0,Obscenity: 8 Violence: 0 Sexism: 0 Stigmatization: 0,1
69098,69097,Gros Mo,Les Yeux dans les Yeux,2022.0,546,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
69099,69098,Gros Mo,Le Sang,2022.0,391,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
69100,69099,Gros Mo,Biatch,2022.0,401,10.0,0.0,0.0,0.0,"Obscenity: 10
Violence: 0
Sexism: 0
Stigmatization: 0",1
69101,69100,Gros Mo,Mi Cariña,2022.0,296,0.0,0.0,0.0,0.0,Obscenity: 0 Violence: 0 Sexism: 0 Stigmatization: 0,1
69102,69101,Kan,ROLLINGSTONE (Intro),2022.0,220,4.0,0.0,4.0,0.0,"Obscenity: 4
Violence: 0
Sexism: 4
Stigmatization: 0",1
69103,69102,Mysa,Seul Pt. 2,,680,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
69104,69103,Nakry,Tu te prends pour qui ?,2022.0,566,8.0,2.0,2.0,2.0,"Obscenity: 8
Violence: 2
Sexism: 2
Stigmatization: 2",1
69105,69104,Nakry,J’paranoïe,2022.0,357,8.0,5.0,2.0,3.0,"Obscenity: 8
Violence: 5
Sexism: 2
Stigmatization: 3",1
69106,69105,Nakry,Je l’emmène,2022.0,298,8.0,2.0,4.0,2.0,"Obscenity: 8
Violence: 2
Sexism: 4
Stigmatization: 2",1
69107,69106,Nakry,C’est pas bon,2022.0,384,8.0,4.0,2.0,2.0,"Obscenity: 8
Violence: 4
Sexism: 2
Stigmatization: 2",1
69108,69107,Nakry,Péqueño,2022.0,610,8.0,5.0,0.0,0.0,"Obscenity: 8
Violence: 5
Sexism: 0
Stigmatization: 0",1
69109,69108,Nakry,Ce soir,2022.0,366,8.0,2.0,7.0,2.0,"Obscenity: 8
Violence: 2
Sexism: 7
Stigmatization: 2",1
69110,69109,Nakry,Défoncé,2022.0,538,8.0,2.0,5.0,2.0,"Obscenity: 8
Violence: 2
Sexism: 5
Stigmatization: 2",1
69111,69110,Nakry,Trop d’embrouilles,2022.0,357,8.0,2.0,2.0,2.0,"Obscenity: 8
Violence: 2
Sexism: 2
Stigmatization: 2",1
69112,69111,Amine Farsi,COMPTER,2022.0,602,9.4,7.0,0.0,2.0,"Obscenity: 9.4
Violence: 7
Sexism: 0
Stigmatization: 2",1
69113,69112,Mysa,Si ça sort dans 10 ans...,,710,0.0,4.0,0.0,0.0,"Obscenity: 0
Violence: 4
Sexism: 0
Stigmatization: 0",1
69114,69113,Mysa,Toi et ton rap,,821,0.0,7.0,0.0,3.0,"Obscenity: 0
Violence: 7
Sexism: 0
Stigmatization: 3",1
69115,69114,Mysa,Une proie pour les vautours,,631,0.0,2.0,0.0,4.0,"Obscenity: 0
Violence: 2
Sexism: 0
Stigmatization: 4",1
69116,69115,Waïv (FRA),Trop méchant,2022.0,575,8.0,4.0,0.0,0.0,"Obscenity: 8
Violence: 4
Sexism: 0
Stigmatization: 0",1
69117,69116,Kerchak,Archimède*,,73,8.0,2.0,0.0,2.0,"Obscenity: 8
Violence: 2
Sexism: 0
Stigmatization: 2",1
69118,69117,Mysa,Dans les villes,,778,8.0,2.0,2.0,6.0,"Obscenity: 8
Violence: 2
Sexism: 2
Stigmatization: 6",1
69119,69118,Mysa,Mal pour un bien,2012.0,976,4.0,0.0,0.0,4.0,"Obscenity: 4
Violence: 0
Sexism: 0
Stigmatization: 4",1
69120,69119,Hologram Lo’,Beat Bounce,2009.0,741,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
69121,69120,Tob3y,TLMSN,2022.0,300,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
69122,69121,Nessbeal,On aime ça,2008.0,392,7.0,0.0,2.0,1.0,"Obscenity: 7
Violence: 0
Sexism: 2
Stigmatization: 1",1
69123,69122,Tomàs V,AVALANCHE,2022.0,343,0.0,7.0,0.0,0.0,"Obscenity: 0
Violence: 7
Sexism: 0
Stigmatization: 0",1
69124,69123,Anton Serra,Stan Smooth,,641,8.0,0.0,2.0,0.0,"Obscenity: 8
Violence: 0
Sexism: 2
Stigmatization: 0",1
69125,69124,Tomàs V,VIE DE RÊVE,2022.0,371,2.0,0.0,0.0,0.0,"Obscenity: 2 (mots ""fait chier"")
Violence: 0
Sexism: 0
Stigmatization: 0",1
69126,69125,Tomàs V,CINQ ÉTOILES...TROP VITE,2022.0,405,0.0,0.0,0.0,0.0,Obscenity: 0 Violence: 0 Sexism: 0 Stigmatization: 0,1
69127,69126,Tomàs V,NOTORIÉTÉ,2022.0,216,0.0,2.0,0.0,0.0,"Obscenity: 0
Violence: 2
Sexism: 0
Stigmatization: 0",1
69128,69127,Anton Serra,Inséparable(s),,442,8.0,6.0,2.0,3.0,"Obscenity: 8
Violence: 6
Sexism: 2
Stigmatization: 3",1
69129,69128,2 Neg,Le temps des opprimés,1997.0,796,8.0,9.0,0.0,3.0,"Obscenity: 8
Violence: 9
Sexism: 0
Stigmatization: 3",1
69130,69129,Canardo,On encaisse,,454,8.0,4.0,0.0,2.0,"Obscenity: 8
Violence: 4
Sexism: 0
Stigmatization: 2",1
69131,69130,Lemon Haze,9m2,2022.0,388,8.0,8.0,0.0,4.0,"Obscenity: 8
Violence: 8
Sexism: 0
Stigmatization: 4",1
69132,69131,8ruki,Special,2022.0,433,9.0,7.0,7.0,8.0,"Obscenity: 9
Violence: 7
Sexism: 7
Stigmatization: 8",1
69133,69132,8ruki,1v1,2022.0,331,10.0,6.0,4.0,3.0,"Obscenity: 10
Violence: 6
Sexism: 4
Stigmatization: 3",1
69134,69133,8ruki,Paris to London,2022.0,796,8.0,2.0,4.0,5.0,"Obscenity: 8
Violence: 2
Sexism: 4
Stigmatization: 5",1
69135,69134,8ruki,Bam boop,2022.0,265,9.0,4.0,8.0,4.0,Obscenity: 9 Violence: 4 Sexism: 8 Stigmatization: 4,1
69136,69135,8ruki,Fuck you mean hoe,2022.0,359,9.0,0.0,0.0,1.0,"Obscenity: 9
Violence: 0
Sexism: 0
Stigmatization: 1",1
69137,69136,8ruki,GO !!,2022.0,237,9.0,2.0,8.0,4.0,"Obscenity: 9
Violence: 2
Sexism: 8
Stigmatization: 4",1
69138,69137,8ruki,Racks up,2022.0,468,8.0,4.0,5.0,3.0,"Obscenity: 8
Violence: 4
Sexism: 5
Stigmatization: 3",1
69139,69138,8ruki,33010,2022.0,302,8.0,2.0,2.0,2.0,"Obscenity: 8
Violence: 2
Sexism: 2
Stigmatization: 2",1
69140,69139,8ruki,Aléas,2022.0,300,9.0,3.0,5.0,2.0,"Obscenity: 9
Violence: 3
Sexism: 5
Stigmatization: 2",1
69141,69140,8ruki,Pas comme ça,2022.0,411,8.0,2.0,2.0,2.0,"Obscenity: 8
Violence: 2
Sexism: 2
Stigmatization: 2",1
